cdr_id,subscriber_id,msisdn,call_type,direction,destination_type,roaming_flag,start_time,end_time,duration,data_volume_mb,plan_id,cell_id,ground_truth_leakage_type,mediation_status
d7f6538b-c52f-4730-8f4e-0b3d2dbc24d1,1764,9843049999,voice,outgoing,national,TRUE,10/01/2024 08:08:26,10/01/2024 08:13:56,330,0,P0,150,none,success
b33b9ea1-836c-4b5b-aeb4-f8d88d6aef11,1501,9652361230,voice,outgoing,international,TRUE,03/01/2024 16:10:35,03/01/2024 16:19:00,505,0,P1,129,none,success
854575c4-0cd5-46f3-90d3-bf69f3b72406,1562,9977013422,voice,outgoing,national,FALSE,27/01/2024 00:04:36,27/01/2024 00:08:56,260,0,P1,155,none,success
373d0748-3b67-48df-ad56-87b5dcad8841,1769,9813157054,voice,incoming,national,TRUE,02/01/2024 09:16:08,02/01/2024 09:22:58,410,0,P2,177,none,success
dc9efcab-3f90-40c7-9f99-3aa5bc555e4c,1691,9026076903,voice,outgoing,national,TRUE,26/01/2024 01:38:30,26/01/2024 01:44:47,377,0,P3,126,none,success
0c9f674d-f375-48e5-a3f6-16b53db56a4e,1427,9574343311,voice,outgoing,national,FALSE,02/01/2024 07:12:14,02/01/2024 07:20:11,477,0,P3,104,none,success
3c3b19f5-6b60-4dc5-b2ae-4757b6f348f6,1964,9857827883,data,incoming,international,FALSE,06/01/2024 06:03:10,06/01/2024 06:05:53,0,3.99,P1,188,none,success
d52ad785-659f-4f8d-9a85-bc7d8c3c01e6,1164,9878226877,data,incoming,international,FALSE,02/01/2024 23:50:25,02/01/2024 23:53:11,0,46.07,P1,188,L3_roaming_gap,success
b2fd1dd1-2b0b-4052-9e50-936761dbaaab,1766,9378163430,data,outgoing,international,TRUE,16/01/2024 04:05:50,16/01/2024 04:08:10,0,39.54,P3,106,none,success
ac7617c8-593c-442e-9cc4-988c09e67d2e,1583,9588499600,data,incoming,international,FALSE,26/01/2024 04:03:04,26/01/2024 04:03:30,0,26.58,P3,121,none,success
b963fbfe-d02b-4417-9d9c-54b1df6e9963,1255,9136937878,data,outgoing,national,FALSE,07/01/2024 13:51:07,07/01/2024 13:55:36,0,27.28,P4,136,none,success
486483e4-81bf-4f9a-9bd4-fc6706a33af6,1442,9030702458,data,incoming,international,TRUE,09/01/2024 06:01:51,09/01/2024 06:05:41,0,22.36,P4,120,none,success
1e67d62b-ae69-4c5a-90e9-9b80430c4412,1940,9158248475,data,outgoing,international,TRUE,13/01/2024 20:33:13,13/01/2024 20:39:05,0,26.56,P4,184,none,success
cab71c99-c504-4443-bb4e-2297d4e2f9e6,1341,9946611617,sms,outgoing,international,TRUE,17/01/2024 03:04:56,17/01/2024 03:07:31,0,0,P1,167,none,success
5b9c6e91-0f9b-4d59-8e76-e3d253470c5e,1007,9442796108,sms,incoming,international,FALSE,28/01/2024 14:23:22,28/01/2024 14:32:16,0,0,P2,161,none,success
69d9f8ea-4575-4db5-8ec5-170222371139,1934,9902280027,sms,outgoing,national,FALSE,17/01/2024 06:11:47,17/01/2024 06:14:12,0,0,P3,157,none,success
a598f3ff-b867-480d-9e73-22db0ca95556,1038,9167521047,voice,outgoing,international,FALSE,02/01/2024 14:29:37,02/01/2024 14:37:13,456,0,P0,191,none,success
f96008bc-44ec-494c-b8e8-7431bb9b196c,1419,9898355851,voice,outgoing,international,TRUE,24/01/2024 20:35:05,24/01/2024 20:39:24,259,0,P1,133,none,success
69d20bf0-dcce-4b80-a9e1-ec07bcb93d08,1248,9193834426,voice,outgoing,national,FALSE,01/01/2024 16:32:47,01/01/2024 16:40:25,458,0,P2,143,none,success
55e29938-b480-4e1a-8ef3-b51a2058f1dc,1311,9529274375,voice,incoming,international,FALSE,09/01/2024 21:39:00,09/01/2024 21:47:32,512,0,P2,153,none,success
772a0d41-ac1e-4a8c-86e2-753e8cb9b47f,1863,9223594466,voice,incoming,international,FALSE,14/01/2024 02:14:54,14/01/2024 02:21:33,399,0,P3,188,none,success
9268ab6b-0b0b-4536-9c30-79ad091a74fd,1087,9995677150,voice,outgoing,international,FALSE,03/01/2024 17:08:47,03/01/2024 17:14:17,330,0,P3,120,none,success
9bf4e690-b485-47a5-85b8-38e9516bacc0,1050,9519072109,voice,incoming,international,FALSE,12/01/2024 07:28:12,12/01/2024 07:36:29,497,0,P4,176,none,success
67d12872-3e3d-4d7b-acaf-894e176afcc1,1705,9783725431,voice,outgoing,national,TRUE,12/01/2024 01:14:47,12/01/2024 01:24:31,584,0,P4,101,none,success
17c51ed2-50f5-4123-80e5-52a1e908b184,1216,9002798744,data,incoming,international,TRUE,26/01/2024 00:46:23,26/01/2024 00:53:49,0,20.47,P0,190,none,success
79386216-e986-4946-8d18-cbf8d77206ce,1297,9785883614,data,outgoing,international,FALSE,10/01/2024 05:41:15,10/01/2024 05:43:21,0,3.65,P1,197,none,success
a2d3df37-74a9-44f3-b440-a866ddb85eaf,1868,9006783143,data,incoming,national,FALSE,24/01/2024 05:28:51,24/01/2024 05:31:25,0,18.6,P3,100,none,success
a361d937-89ea-45af-9286-ec66c7f0e9d0,1885,9056658255,data,incoming,national,FALSE,14/01/2024 11:54:47,14/01/2024 12:00:09,0,8.29,P4,151,none,success
fff64a9b-3729-4dd0-8f57-198c1235c0d1,1725,9090822096,data,incoming,national,FALSE,05/01/2024 03:00:48,05/01/2024 03:09:59,0,9.72,P4,112,none,success
a3fa4a3a-fec0-4035-8378-faa385585b50,1965,9283531989,sms,incoming,national,TRUE,26/01/2024 07:55:16,26/01/2024 07:58:09,0,0,P1,181,none,success
b8b578d6-8cf1-4bd5-8013-ddcf8e2c23af,1225,9711525538,sms,outgoing,international,FALSE,22/01/2024 07:33:13,22/01/2024 07:40:00,0,0,P2,170,none,success
806c80a0-103d-490f-ad86-101ce8c2cf5d,1548,9647379722,sms,incoming,national,FALSE,26/01/2024 23:49:42,26/01/2024 23:50:48,0,0,P3,195,L11_suppression,suppressed
6b897180-f398-4581-80bb-dc687f2c2d6d,1537,9418418576,sms,incoming,national,TRUE,12/01/2024 20:00:38,12/01/2024 20:05:41,0,0,P3,147,none,success
8d9a003f-6d7e-42d6-b184-7ffe42c1fffd,1114,9073539867,sms,incoming,international,TRUE,23/01/2024 01:03:38,23/01/2024 01:13:11,0,0,P3,179,none,success
6bb22920-8298-4545-b63a-a987f6a19de3,1202,9830194956,sms,outgoing,international,TRUE,19/01/2024 00:09:38,19/01/2024 00:19:04,0,0,P4,158,none,success
20bde2e7-ec45-41d5-a5b6-04e383f9afed,1943,9255203354,voice,incoming,national,FALSE,21/01/2024 19:12:55,21/01/2024 19:16:50,235,0,P1,188,none,success
1a919064-a95c-4afc-8d9e-79a68909a5ca,1670,9818046215,voice,incoming,national,FALSE,09/01/2024 12:32:14,09/01/2024 12:39:12,418,0,P1,147,none,success
b5615c4d-ff55-42a4-ba37-ccbf50c28be6,1646,9596835652,voice,incoming,international,FALSE,04/01/2024 03:41:56,04/01/2024 03:49:46,470,0,P1,168,none,success
62750f3d-0533-437c-becb-1f2fd675c0cd,1213,9828232209,voice,incoming,national,TRUE,06/01/2024 14:58:38,06/01/2024 15:08:37,599,0,P2,175,none,success
6880f63d-3533-4372-8ef0-40a8e4bd2f66,1941,9294025690,voice,incoming,international,TRUE,07/01/2024 08:20:10,07/01/2024 08:28:37,507,0,P2,186,none,success
07d0ab32-236f-4ba9-b073-5f5605ca1840,1485,9560015151,voice,outgoing,international,TRUE,23/01/2024 09:46:57,23/01/2024 09:49:33,156,0,P2,179,none,success
f2f4cec0-23e4-4c49-b542-3fc5447f7be0,1647,9967272770,voice,outgoing,international,FALSE,07/01/2024 15:15:11,07/01/2024 15:22:39,448,0,P3,123,none,success
cc5ab8b7-9ac9-4257-a374-f85335fea26a,1386,9480114123,voice,outgoing,national,FALSE,17/01/2024 17:38:28,17/01/2024 17:42:20,,0,P3,190,L12_partial,success
f5d796c1-bb61-46a0-a2ac-e701526dabc3,1707,9827800676,voice,incoming,national,TRUE,18/01/2024 05:46:24,18/01/2024 05:50:19,235,0,P3,159,none,success
f8d114e5-ec44-4597-8549-68243699d78e,1208,9196275776,voice,outgoing,international,FALSE,19/01/2024 10:25:04,19/01/2024 10:30:06,302,0,P4,192,none,success
9e730e8d-51b0-4f0f-b85a-918b99776a11,1122,9855118987,voice,incoming,international,FALSE,19/01/2024 10:44:19,19/01/2024 10:47:14,175,0,P4,179,none,success
d4c1105c-e611-4cea-ad8d-01a1c36c6ccd,1578,9905938656,voice,outgoing,national,FALSE,26/01/2024 21:40:58,26/01/2024 21:48:34,456,0,P4,198,none,success
7707601a-72e2-4d51-9e67-5ccea8471a5a,1213,9760184402,voice,incoming,international,FALSE,25/01/2024 06:19:40,25/01/2024 06:20:19,39,0,P4,122,none,success
97aef0d6-1377-490a-9e07-5b220266b068,1134,9944258996,voice,incoming,national,TRUE,20/01/2024 03:09:16,20/01/2024 03:13:47,271,0,P5,100,L9_misclass,success
547df62b-81f0-4ac5-be7b-bb51c585c024,1435,9600215638,data,incoming,international,FALSE,17/01/2024 16:09:17,17/01/2024 16:15:00,0,42.73,P0,120,none,success
568fad06-3f90-45a5-9676-110675a4ba49,1023,9440275385,data,outgoing,national,FALSE,19/01/2024 08:41:35,19/01/2024 08:45:12,0,26.52,P0,195,none,success
b2c605f8-ccf4-44ac-a5e4-a17f32ac2614,1797,9376040393,data,incoming,international,FALSE,23/01/2024 08:36:27,23/01/2024 08:37:29,0,37.09,P2,192,none,success
8a73325e-184f-4a54-9ab7-3cf0b83dfa42,1465,9707011041,data,outgoing,national,TRUE,22/01/2024 23:50:32,22/01/2024 23:54:10,0,0.93,P2,130,none,success
b696696d-4ff6-479f-b8fd-374c42340b1a,1741,9282637722,data,incoming,international,FALSE,01/01/2024 23:00:37,01/01/2024 23:04:43,0,28.37,P2,131,none,success
14334cde-e477-45c7-b775-060e985fd2b2,1836,9298436746,data,outgoing,national,TRUE,13/01/2024 23:08:08,13/01/2024 23:16:16,0,27.6,P4,165,none,success
6eeda291-03d4-4934-8352-d71ffd12d793,1723,9639884428,sms,outgoing,international,FALSE,13/01/2024 02:34:24,13/01/2024 02:42:57,0,0,P0,160,none,success
949a4288-09ce-40f0-a10c-133047a2df26,1215,9004568760,sms,outgoing,national,FALSE,19/01/2024 19:00:14,19/01/2024 19:02:45,0,0,P0,104,none,success
23f17ecd-989e-4046-97d3-08cdeea69025,1623,9805969930,sms,outgoing,national,FALSE,09/01/2024 17:26:25,09/01/2024 17:28:57,0,0,P2,172,none,success
61772858-1ff8-4e2f-b063-c1e20683a9c5,1637,9173276563,sms,outgoing,international,FALSE,15/01/2024 04:36:07,15/01/2024 04:36:54,0,0,P2,137,none,success
b62dbe60-8c0d-435d-9125-446c5f9afe83,1350,9615790622,sms,incoming,international,TRUE,02/01/2024 01:54:24,02/01/2024 02:02:24,0,0,P2,147,L3_roaming_gap,success
9a3f42a5-3809-4d95-a748-05bcb33dce82,1335,9064924749,sms,incoming,international,TRUE,17/01/2024 20:10:39,17/01/2024 20:20:12,0,0,P3,188,none,success
f37d1e82-7357-41b0-a646-1562e2e3b340,1831,9400334050,sms,outgoing,international,TRUE,05/01/2024 13:57:51,05/01/2024 14:06:50,0,0,P3,196,L11_suppression,suppressed
cb317510-854a-4dc1-9545-64e5fc42cc9f,1657,9689919976,sms,incoming,international,FALSE,07/01/2024 14:02:45,07/01/2024 14:06:17,0,0,P3,112,none,success
c544b263-e295-4bf3-989e-771d2e30d9d8,1292,9077255777,sms,incoming,national,FALSE,20/01/2024 21:23:19,20/01/2024 21:32:40,0,0,P3,118,none,success
a228bdee-8d13-4396-8a6f-20454fe5fb47,1359,9627784742,sms,incoming,national,TRUE,10/01/2024 16:39:38,10/01/2024 16:46:40,0,0,P3,149,none,success
5b3ea7e8-f6bc-4e44-a4ec-3e416ff716b5,1907,9390133109,sms,outgoing,international,FALSE,03/01/2024 06:08:53,03/01/2024 06:12:20,0,0,P4,122,none,success
115a18b0-140b-49e3-810a-9ba8448309a8,1885,9499563543,sms,incoming,national,FALSE,08/01/2024 03:03:39,08/01/2024 03:09:23,0,0,P4,138,none,success
b83ead9b-66c6-44cf-97c1-f3697e3305cc,1798,9865276549,voice,outgoing,international,TRUE,28/01/2024 20:17:14,28/01/2024 20:26:48,574,0,P0,142,none,success
7744f9ff-9e66-4b4f-8304-eef0f9641cf1,1626,9306903609,voice,incoming,national,TRUE,02/01/2024 18:44:20,02/01/2024 18:48:38,258,0,P0,111,none,success
9bd76485-3750-4e4f-b9af-b5599ffafbb1,1872,9075206241,voice,incoming,national,FALSE,29/01/2024 18:17:37,29/01/2024 18:21:36,239,0,P1,121,none,success
67d84444-e2f2-40d9-b082-08c1cbe9de6b,1269,9488674976,voice,incoming,national,FALSE,23/01/2024 18:09:49,23/01/2024 18:16:25,396,0,P4,187,none,success
525ef13e-6f69-44b5-9f21-00fa4659b9f1,1663,9107354534,data,incoming,national,FALSE,23/01/2024 07:00:02,23/01/2024 07:03:56,0,0.63,P0,155,none,success
4403d50d-566d-4790-9595-4a87bc88961f,1889,9002082960,data,incoming,international,FALSE,12/01/2024 23:39:12,12/01/2024 23:45:44,0,29.74,P0,160,none,success
83c13b11-3510-4900-affa-010b0987e16e,1159,9763485074,data,incoming,international,TRUE,18/01/2024 00:48:19,18/01/2024 00:50:58,0,7.11,P1,104,none,success
178713af-3efe-4e0e-a0ac-8416e720a07a,1862,9921271067,data,outgoing,international,FALSE,25/01/2024 01:05:54,25/01/2024 01:14:11,0,17.27,P2,103,none,success
32022479-1397-4110-b978-3698ffad0566,1585,9423117937,data,incoming,international,TRUE,05/01/2024 07:20:55,05/01/2024 07:25:02,0,17.85,P2,141,none,success
61e5ef64-1cd6-4aa6-bd8e-2d70c69fe08a,1056,9985970503,data,incoming,international,FALSE,27/01/2024 15:21:51,27/01/2024 15:22:51,0,35.66,P3,119,none,success
68f67dc8-59d1-4369-823e-0d54151eeae0,1448,9236481485,data,outgoing,national,FALSE,27/01/2024 02:40:24,27/01/2024 02:41:11,0,16.72,P3,184,none,success
0d259bf8-e991-4e64-98b1-7ef1afb60858,1972,9588140458,sms,outgoing,national,TRUE,12/01/2024 08:38:26,12/01/2024 08:41:20,0,0,P2,183,none,success
564faff7-25ee-43ed-92e1-c280ac86dc01,1025,9543344470,sms,outgoing,international,FALSE,24/01/2024 06:50:29,24/01/2024 06:56:31,0,0,P2,193,none,success
72d73556-426d-4cc5-ad9d-9911b372b376,1807,9345371654,sms,outgoing,international,TRUE,05/01/2024 17:11:28,05/01/2024 17:19:25,0,0,P3,142,none,success
390bb80d-475e-4276-8bae-4317fd93dfc9,1958,9323390294,sms,outgoing,international,TRUE,25/01/2024 03:51:33,25/01/2024 03:56:39,0,0,P4,176,none,success
19bb3baa-d269-4dc8-91a8-abc7dbe7f4ac,1706,9368030407,sms,outgoing,national,TRUE,28/01/2024 23:41:13,28/01/2024 23:48:12,0,0,P5,162,L9_misclass,success
1840b8eb-f095-4edc-b5ff-f49f010ac6e5,1740,9727599630,voice,outgoing,national,TRUE,13/01/2024 07:42:54,13/01/2024 07:44:59,125,0,P0,151,none,success
4d6e639b-da46-4c37-882a-8b961fe72a7f,1201,9348005966,voice,incoming,international,TRUE,06/01/2024 18:02:03,06/01/2024 18:07:43,340,0,P1,138,none,success
de400f65-2115-4c1a-a085-d1e12995c135,1481,9670343885,voice,outgoing,international,FALSE,06/01/2024 18:43:18,06/01/2024 18:45:05,107,0,P1,122,none,success
2b506d3e-3709-4653-bf86-9ce2427f2be1,1439,9170907144,voice,outgoing,international,FALSE,08/01/2024 00:27:00,08/01/2024 00:33:32,392,0,P3,139,none,success
b5031aa0-067e-483a-9f82-917c9a507ad2,1747,9993065616,voice,incoming,international,TRUE,05/01/2024 10:38:01,05/01/2024 10:45:37,456,0,P3,125,none,success
7421483c-aa50-4af9-af95-9b54de67c000,1563,9391966203,voice,outgoing,international,FALSE,19/01/2024 10:51:50,19/01/2024 10:53:49,119,0,P3,136,none,success
a8620c84-bbb5-4fdb-9dbb-93dd3d4b3dbf,1653,9447131927,data,incoming,international,TRUE,16/01/2024 11:02:24,16/01/2024 11:06:26,0,25.48,P2,180,none,success
de476804-02d1-4d49-9cc0-2d8cc1492d6e,1988,9227649599,data,incoming,national,FALSE,26/01/2024 04:47:03,26/01/2024 04:47:25,0,12.63,P3,174,none,success
1e2e5407-5aee-4089-b0b0-a1479be13f39,1415,9994526805,data,incoming,national,TRUE,10/01/2024 12:34:40,10/01/2024 12:39:38,0,20.07,P3,165,none,success
b7012db3-7a70-4aa1-9553-6e6644bf9e3f,1818,9917063700,data,outgoing,national,FALSE,07/01/2024 11:20:20,07/01/2024 11:26:33,0,42.68,P3,176,none,success
a9888906-baf9-4ac5-bcae-62fddded57d7,1685,9698443211,data,incoming,international,TRUE,09/01/2024 04:08:04,09/01/2024 04:11:24,0,49.92,P3,116,none,success
c650dc72-7284-4e89-bd1e-f4dcdb487d90,1526,9859782176,data,outgoing,national,TRUE,21/01/2024 18:47:02,21/01/2024 18:56:59,0,22.01,P3,136,none,success
8c18cf0c-5b0f-42d9-989c-0059ce37ace1,1614,9540603838,data,incoming,international,TRUE,13/01/2024 02:08:21,13/01/2024 02:12:49,0,33.76,P4,127,none,success
e953ea4e-70e4-4408-91c5-2d62a3b07464,1886,9929390128,sms,incoming,national,TRUE,15/01/2024 03:01:56,15/01/2024 03:04:33,0,0,P0,152,none,success
614badba-2796-4bbc-bf18-0c6ec544b110,1368,9861252682,sms,incoming,international,TRUE,08/01/2024 04:25:18,08/01/2024 04:31:38,0,0,P3,161,none,success
34da3eb7-70dc-40f5-a0f5-2a0c9e1d3ae1,1568,9600454085,voice,outgoing,international,TRUE,12/01/2024 01:54:50,12/01/2024 01:55:34,44,0,P0,158,none,success
4c73abea-3af9-4532-ab6f-19aa4f833f82,1615,9166924964,voice,incoming,national,FALSE,07/01/2024 14:07:38,07/01/2024 14:17:16,578,0,P1,146,none,success
c72d8993-25b9-43cd-a3e5-16e865c04fdb,1697,9907516985,data,outgoing,international,FALSE,20/01/2024 04:02:09,20/01/2024 04:03:51,0,6.51,P0,164,none,success
c7492109-c270-47a6-b7ff-43c0e6fc3078,1914,9305437834,data,incoming,national,TRUE,01/01/2024 14:05:54,01/01/2024 14:07:27,0,24.35,P0,187,none,success
094dcb19-57c1-48cc-83eb-6f24ece43a1c,1506,9460018186,data,outgoing,national,FALSE,10/01/2024 22:11:09,10/01/2024 22:17:19,0,41.91,P0,182,none,success
b7888264-9fcf-4308-ba17-55e5f20f993d,1914,9416489520,data,outgoing,international,TRUE,20/01/2024 21:12:08,20/01/2024 21:12:31,0,9.25,P2,143,L2_wrong_tariff,success
194742db-8482-4ff0-be92-f238d7311405,1814,9742530249,data,outgoing,international,FALSE,21/01/2024 00:35:52,21/01/2024 00:30:52,0,1.5,P3,197,L13_timestamp,success
8579829f-b64e-4ed1-ae1d-a28088472dab,1751,9337867897,data,incoming,national,FALSE,29/01/2024 01:39:58,29/01/2024 01:45:14,0,15.93,P4,102,L3_roaming_gap,success
b9b7069a-8d1c-4981-8721-23df95a82366,1850,9270490404,sms,incoming,international,FALSE,19/01/2024 11:19:24,19/01/2024 11:23:00,0,0,P1,197,none,success
6dd4b078-8389-46b1-8394-258cd0b974c8,1140,9218331554,sms,outgoing,international,FALSE,26/01/2024 21:05:13,26/01/2024 21:10:39,0,0,P2,132,none,success
cc5e512a-ee20-47f9-8711-2d6cf36404fd,1133,9366014044,sms,outgoing,international,FALSE,22/01/2024 22:48:55,22/01/2024 22:55:10,0,0,P3,149,none,success
d048998c-6729-4578-bf1a-1652e4560936,1313,9070736089,sms,outgoing,national,TRUE,11/01/2024 03:20:03,11/01/2024 03:29:32,0,0,P3,197,none,success
968c3d8b-3cd1-4133-bcf2-184cb71e22e8,1469,9688026498,sms,incoming,national,TRUE,18/01/2024 14:52:17,18/01/2024 14:56:10,0,0,P4,199,none,success
c65804b0-b543-4ef2-9f67-28c075135832,1103,9738002677,sms,outgoing,international,FALSE,03/01/2024 09:47:50,03/01/2024 09:49:37,0,0,P4,188,none,success
87ea63a2-f80e-4e86-8347-7c558875b8b1,1719,9753786167,voice,outgoing,national,TRUE,08/01/2024 03:22:08,08/01/2024 03:26:05,237,0,P0,166,none,success
47f83e43-f5dc-4036-8b9d-243a7b918e58,1319,9298256739,voice,incoming,international,TRUE,30/01/2024 10:39:38,30/01/2024 10:47:52,494,0,P1,173,none,success
d9b97f63-1b01-4586-b715-53dfd6eef377,1493,9495396273,voice,outgoing,national,FALSE,18/01/2024 00:31:47,18/01/2024 00:40:37,530,0,P1,195,none,success
dd170198-a913-4e72-957e-ebc67c83b2e7,1555,9296802585,voice,incoming,national,TRUE,24/01/2024 02:47:04,24/01/2024 02:55:55,531,0,P2,177,none,success
2147a15b-e39f-4e47-bffc-89ea76735534,1864,9455488353,voice,outgoing,international,TRUE,20/01/2024 12:30:43,20/01/2024 12:39:37,534,0,P3,103,none,success
b14d6516-9c91-449f-acc3-b9b096933246,1007,9722249338,voice,incoming,national,FALSE,05/01/2024 10:56:06,05/01/2024 10:59:05,179,0,P4,146,none,success
7bf9abac-2144-4633-ad9b-b13a836933a7,1458,9648404245,voice,incoming,international,FALSE,22/01/2024 05:05:33,22/01/2024 05:11:29,356,0,P4,115,none,success
2d58cae2-4440-463a-9335-fe0fe109a20a,1714,9588027421,data,incoming,international,TRUE,04/01/2024 01:50:53,04/01/2024 01:53:13,0,30.31,P0,108,none,success
1ce0ab72-51d9-4800-ab5e-794ebdf302d6,1912,9821483466,data,outgoing,international,FALSE,25/01/2024 14:58:31,25/01/2024 15:06:01,0,5,P0,172,none,success
1990b271-2782-43a1-94ce-498b8e358603,1657,9876846005,data,outgoing,international,FALSE,07/01/2024 22:37:57,07/01/2024 22:42:59,0,9.75,P1,136,none,success
a028e766-5a7b-4573-888c-cbda6e3d4769,1507,9582022592,data,outgoing,national,TRUE,11/01/2024 21:42:04,11/01/2024 21:45:51,0,11.18,P2,164,none,success
642a2217-f214-4c03-afd7-623b0f14718b,1313,9963372071,data,outgoing,international,FALSE,20/01/2024 04:58:20,20/01/2024 05:02:56,0,31.35,P2,145,none,success
e3ae9549-78c4-44b1-b90c-ec136d3b653f,1730,9967782422,data,outgoing,international,TRUE,16/01/2024 11:25:48,16/01/2024 11:31:20,0,46.08,P2,193,none,success
569b163d-bb6b-421a-91e6-a179b7b3709e,1869,9938355913,data,outgoing,national,TRUE,09/01/2024 21:59:26,09/01/2024 22:07:41,0,20.56,P3,173,none,success
889ccbe7-c3bb-4956-ab1d-9e1c6c6d7321,1796,9162371552,sms,incoming,international,FALSE,23/01/2024 00:03:28,23/01/2024 00:04:57,0,0,P0,131,none,success
422d2917-cbd2-4ef4-8723-8539eacf9dc9,1921,9831818562,sms,outgoing,international,TRUE,13/01/2024 23:45:30,13/01/2024 23:54:01,0,0,P0,181,L2_wrong_tariff,success
856f5c12-7e4e-4a8b-b3fc-60750503960c,1200,9255371968,sms,outgoing,national,FALSE,25/01/2024 12:20:04,25/01/2024 12:27:46,0,0,P2,160,none,success
8099d148-0889-4bc1-8059-0f59794d6cbd,1502,9717046523,sms,outgoing,international,TRUE,28/01/2024 04:09:36,28/01/2024 04:13:22,0,0,P2,168,none,success
13049346-12cf-439c-9cda-13858a6cc97a,1503,9246477546,sms,incoming,national,FALSE,02/01/2024 05:13:46,02/01/2024 05:16:48,0,0,P2,105,none,success
40ff0cd2-888f-4204-8f8d-a8e5695d31cf,1886,9548435070,sms,incoming,international,FALSE,08/01/2024 18:19:58,08/01/2024 18:21:18,0,0,P3,181,none,success
dc84e5c0-8c81-4082-b705-3c04eb79ac8b,1013,9472063393,sms,incoming,national,FALSE,19/01/2024 16:53:37,19/01/2024 17:03:17,0,0,P3,172,none,success
d79f6192-8665-4649-b1ed-6050be3196b7,1637,9742973876,voice,incoming,national,TRUE,07/01/2024 16:30:21,07/01/2024 16:35:10,289,0,P0,176,none,success
780d9749-228b-40da-adbd-696498ede6e1,1433,9039771779,voice,outgoing,national,TRUE,28/01/2024 02:16:42,28/01/2024 02:18:13,91,0,P1,164,none,success
ebf21a5f-eee2-45b4-b502-0f5371f96e5d,1985,9093519422,voice,incoming,national,FALSE,03/01/2024 18:09:09,03/01/2024 18:18:46,577,0,P2,125,none,success
f3a77ccb-a2d7-45a9-8091-7dd664ff9a46,1536,9172067473,voice,outgoing,national,FALSE,07/01/2024 16:21:28,07/01/2024 16:29:42,494,0,P4,143,none,success
26470f2d-02c6-44cd-a515-672f762baa1e,1766,9297529067,voice,outgoing,international,TRUE,16/01/2024 17:42:43,16/01/2024 17:44:16,93,0,P4,138,none,success
5d60b023-62ad-4ba8-9e76-b70f2d57c1c2,1447,9230784834,voice,incoming,international,FALSE,29/01/2024 05:12:37,29/01/2024 05:13:18,41,0,P4,130,none,success
db237e13-a026-4c4d-87f6-16050635d07a,1773,9386512625,data,incoming,international,TRUE,27/01/2024 15:58:32,27/01/2024 15:59:17,0,29.74,P0,177,none,success
e15d4a16-1363-44bb-b4f6-1c9a25c90eb1,1915,9417423258,data,outgoing,international,TRUE,08/01/2024 04:11:14,08/01/2024 04:18:25,0,9.33,P1,111,none,success
fac67166-af57-4bbe-b71b-57aeeb4a3eab,1233,9454854217,data,outgoing,international,TRUE,18/01/2024 13:04:45,18/01/2024 13:13:08,0,4.47,P2,130,none,success
a1d6ab82-6884-41b9-8e28-1adcff99aa19,1852,9615691634,data,incoming,international,FALSE,05/01/2024 22:47:52,05/01/2024 22:50:27,0,20.26,P2,180,none,success
1aade155-c668-463a-b90c-0595cd373ccd,1766,9849945773,data,incoming,national,TRUE,06/01/2024 23:03:05,06/01/2024 23:08:06,0,2.97,P3,186,none,success
61aebbb8-f141-405a-b6f2-79a00e8bedd2,1622,9300429853,data,outgoing,national,FALSE,05/01/2024 06:56:34,05/01/2024 07:00:51,0,47.12,P4,109,none,success
8dd264e5-2d64-4131-8c8c-a34908f76df7,1950,9305618456,sms,incoming,international,TRUE,02/01/2024 23:41:37,02/01/2024 23:43:27,0,0,P0,106,none,success
32ea42e8-620c-427a-bf42-269fbda5e5e5,1196,9661634319,sms,outgoing,international,TRUE,20/01/2024 02:48:35,20/01/2024 02:51:28,0,0,P1,196,none,success
b59e8a85-63aa-4a70-bd93-abb9c446d353,1082,9740984642,sms,outgoing,national,FALSE,29/01/2024 07:39:58,29/01/2024 07:41:30,0,0,P1,199,none,success
2c1fbdde-51b9-455f-aa2b-bd4eb9073cd4,1706,9301145345,sms,outgoing,national,TRUE,24/01/2024 15:39:45,24/01/2024 15:45:39,0,0,P3,164,none,success
52cdfd19-b2f2-4ec6-88c3-90d2ad40fc46,1486,9327308475,sms,outgoing,international,TRUE,01/01/2024 01:23:09,01/01/2024 01:32:54,0,0,P3,181,none,success
f7986dee-91e8-479b-9d60-a8f4820f80ad,1952,9740154827,voice,incoming,national,FALSE,28/01/2024 12:11:53,28/01/2024 12:16:49,296,0,P0,139,none,success
36c8e5bf-cdbd-4ac1-b912-62fb3f94bed7,1365,9882001668,voice,outgoing,international,TRUE,07/01/2024 05:53:23,07/01/2024 05:59:11,348,0,P1,151,none,success
f11feb76-a362-4f63-a9bd-8d601dc47fc8,1033,9246328556,voice,outgoing,international,TRUE,12/01/2024 19:20:17,12/01/2024 19:21:56,99,0,P2,168,none,success
460412ff-217a-4c17-b054-9eca74ff4c24,1230,9267652656,voice,incoming,national,TRUE,27/01/2024 01:25:39,27/01/2024 01:32:44,425,0,P4,140,none,success
8ffaffa4-62ef-49b8-8d04-7a7a77a23f03,1033,9948113560,voice,outgoing,national,TRUE,15/01/2024 08:31:28,15/01/2024 08:37:00,332,0,P4,118,none,success
